rxn_id_old,rxn_id,rxn_description,include,notes,ctrack,mapping,,
rACONT_r,ACONTb_reverse,,TRUE,individual,1 xicit_c > 1 xacon_DASH_C_c ,#abcdef > #abcdef,,
rFUM,FUM,,TRUE,individual,1 xfum_c > 1 xmal_DASH_L_c,"#abcd > #abcd,#dcba > #abcd",,
rFUM,FUMtex,,TRUE,individual,1 xfum_e > 1 xfum_p,#abcd > #abcd,,
rFUM_r,FUM_reverse,,TRUE,individual,1 xmal_DASH_L_c > 1 xfum_c,"#abcd > #abcd,#abcd > #dcba",,
RPE,RPE,,TRUE,individual,1 xru5p_DASH_D_c > 1 xxu5p_DASH_D_c,#abcde > #abcde,,
RPE_r,RPE_reverse,,TRUE,individual,1 xxu5p_DASH_D_c > 1 xru5p_DASH_D_c,#abcde > #abcde,,
RPI,RPI,,TRUE,individual,1 xr5p_c > 1 xru5p_DASH_D_c,#abcde > #abcde,,
RPI_r,RPI_reverse,,TRUE,individual,1 xru5p_DASH_D_c > 1 xr5p_c,#abcde > #abcde,,
SDPDS,SDPDS,,TRUE,individual,1 xsl26da_c > 1 x26dap_DASH_LL_c 1 xsucc_c,"#abcdefghijk > #abcdefg #hijk,#abcdefghijk > #gfedcba #hijk,#abcdefghijk > #abcdefg #kjih,#abcdefghijk > #gfedcba #kjih",,
SDPTA,SDPTA,,TRUE,individual,1 xakg_c 1 xsl26da_c > 1 xglu_DASH_L_c 1 xsl2a6o_c,#abcde #fghijklmnop > #abcde #fghijklmnop,,
SDPTA_r,SDPTA_reverse,,TRUE,individual,1 xglu_DASH_L_c 1 xsl2a6o_c > 1 xakg_c 1 xsl26da_c,#abcde #fghijklmnop > #abcde #fghijklmnop,,
SERAT,SERAT_coa,,TRUE,individual,1 xaccoa_c 1 xser_DASH_L_c > 1 xacser_c 1 xcoa_c ,#ABCDEFGHIJKLMNOPQRSTUab #cde > #cdeab #ABCDEFGHIJKLMNOPQRSTU,,
SERAT,SERAT,,TRUE,individual,1 xaccoa_c 1 xser_DASH_L_c > 1 xacser_c,#ab #cde > #cdeab,,
SERAT_r,SERAT_reverse_coa,,TRUE,individual,1 xacser_c 1 xcoa_c > 1 xaccoa_c 1 xser_DASH_L_c,#cdeab #ABCDEFGHIJKLMNOPQRSTU > #ABCDEFGHIJKLMNOPQRSTUab #cde,,
SERAT_r,SERAT_reverse,,TRUE,individual,1 xacser_c > 1 xaccoa_c 1 xser_DASH_L_c,#cdeab > #ab #cde,,
SERDL,SERD_L,,TRUE,individual,1 xser_DASH_L_c > 1 xpyr_c,#abc > #abc,,
SHK3Dr,SHK3Dr,,TRUE,individual,1 x3dhsk_c > 1 xskm_c,#abcdefg > #abcdefg,,
SHK3Dr_r,SHK3Dr_reverse,,TRUE,individual,1 xskm_c > 1 x3dhsk_c,#abcdefg > #abcdefg,,
SHKK,SHKK,,TRUE,individual,1 xskm_c > 1 xskm5p_c,#abcdefg > #abcdefg,,
SSALx,SSALx,,TRUE,individual,1 xsucsal_c > 1 xsucc_c,"#abcd > #abcd,#abcd > #dcba",,
SSALy,SSALy,,TRUE,individual,1 xsucsal_c > 1 xsucc_c,"#abcd > #abcd,#abcd > #dcba",,
SUCCabc,SUCASPtpp,,TRUE,individual,1 xsucc_c 1 xasp_DASH_L_p > 1 xsucc_p 1 xasp_DASH_L_c,"#abcd #efgh > #abcd #efgh,#dcba #efgh > #abcd #efgh,#abcd #efgh > #dcba #efgh,#dcba #efgh > #dcba #efgh",,
SUCCabc,SUCDi,,TRUE,individual,1 xsucc_c > 1 xfum_c,"#abcd > #dcba,#abcd > #abcd,#dcba > #dcba,#dcba > #abcd",,
SUCCt22,SUCCt2_2pp,,TRUE,individual,1 xsucc_p > 1 xsucc_c,"#abcd > #abcd,#dcba > #abcd,#abcd > #dcba,#dcba > #dcba",,
SUCCt23,SUCCt2_3pp,,TRUE,individual,1 xsucc_p > 1 xsucc_c,"#abcd > #abcd,#dcba > #abcd,#abcd > #dcba,#dcba > #dcba",,
SUCCt2b,SUCCt3pp,,TRUE,individual,1 xsucc_c > 1 xsucc_p,"#abcd > #abcd,#abcd > #dcba,#dcba > #abcd,#dcba > #dcba",,
SUCFUMt,SUCCtex,,TRUE,individual,1 xsucc_e > 1 xsucc_p,#abcd > #abcd,,
SUCFUMt,SUCFUMtpp,,TRUE,individual,1 xfum_p 1 xsucc_c > 1 xfum_c 1 xsucc_p,"#abcd #efgh > #abcd #efgh,#dcba #efgh > #abcd #efgh,#abcd #efgh > #dcba #efgh,#dcba #efgh > #dcba #efgh",,
SUCFUMt_r,SUCCtex_reverse,,TRUE,individual,1 xsucc_p > 1 xsucc_e,#abcd > #abcd,,
SUCFUMt_r,SUCFUMtpp_reverse,,TRUE,individual,1 xfum_c 1 xsucc_p > 1 xfum_p 1 xsucc_c,"#abcd #efgh > #abcd #efgh,#abcd #efgh > #dcba #efgh,#dcba #efgh > #abcd #efgh,#dcba #efgh > #dcba #efgh",,
SUCOAS,SUCOAS_coa,,TRUE,individual,1 xcoa_c 1 xsucc_c > 1 xsuccoa_c,"#ABCDEFGHIJKLMNOPQRSTU #abcd > #ABCDEFGHIJKLMNOPQRSTUabcd,#ABCDEFGHIJKLMNOPQRSTU #dcba > #ABCDEFGHIJKLMNOPQRSTUabcd",,
SUCOAS,SUCOAS,,TRUE,individual,1 xsucc_c > 1 xsuccoa_c,"#abcd > #abcd,#dcba > #abcd",,
SUCOAS_r,SUCOAS_reverse_coa,,TRUE,individual,1 xsuccoa_c > 1 xcoa_c 1 xsucc_c,"#ABCDEFGHIJKLMNOPQRSTUabcd > #ABCDEFGHIJKLMNOPQRSTU #abcd,#ABCDEFGHIJKLMNOPQRSTUabcd > #ABCDEFGHIJKLMNOPQRSTU #dcba",,
SUCOAS_r,SUCOAS_reverse,,TRUE,individual,1 xsuccoa_c > 1 xsucc_c,"#abcd > #abcd,#abcd > #dcba",,
TALA,TALA,,TRUE,individual,1 xg3p_c 1 xs7p_c > 1 xe4p_c 1 xf6p_c,#abc #defghij > #ghij #defabc,,
TALA_r,TALA_reverse,,TRUE,individual,1 xe4p_c 1 xf6p_c > 1 xg3p_c 1 xs7p_c,#ghij #defabc > #abc #defghij,,
TESTAKGDH,AKGDH_coa,,TRUE,individual,1 xakg_c 1 xcoa_c > 1 xco2_c 1 xsuccoa_c,#abcde #ABCDEFGHIJKLMNOPQRSTU > #a #ABCDEFGHIJKLMNOPQRSTUbcde,,
TESTAKGDH,AKGDH,,TRUE,individual,1 xakg_c > 1 xco2_c 1 xsuccoa_c,#abcde > #a #bcde,,
THFSYN,ADCL,,TRUE,added THFSYN,1 x4adcho_c > 1 xpyr_c 1 x4abz_c,#abcdefghij > #ihj #abcdefg,,
THFSYN,ADCS,,TRUE,added THFSYN,1 xchor_c 1 xgln_DASH_L_c > 1 xglu_DASH_L_c 1 x4adcho_c,#abcdefghij #klmno > #klmno #abcdefghij,,
THFSYN,DHFR,,TRUE,added THFSYN,,,,
THFSYN,DHFR_reverse,,TRUE,added THFSYN,,,,
THFSYN,DHFS,,TRUE,added THFSYN,1 xdhpt_c 1 xglu_DASH_L_c > 1 xdhf_c,#abcdefghijklmn #opqrs > #abcdefghijklmnopqrs,,
THFSYN,DHNPA2r,,TRUE,added THFSYN,1 xdhnpt_c > 1 x6hmhpt_c 1 xgcald_c,#abcdefghi > #abcfghi #de,,
THFSYN,DHPS2,,TRUE,added THFSYN,1 x6hmhptpp_c 1 x4abz_c > 1 xdhpt_c,#abcdefg #hijklmn > #abcdefghijklmn,,
THFSYN,DNMPPA,,TRUE,added THFSYN,1 xdhpmp_c > 1 xdhnpt_c,#abcdefghi > #abcdefghi,,
THFSYN,DNTPPA,,TRUE,added THFSYN,1 xahdt_c > 1 xdhpmp_c,#abcdefghi > #abcdefghi,,
THFSYN,GCALDD,,TRUE,added THFSYN,1 xgcald_c > 1 xglyclt_c,#ab > #ab,,
THFSYN,GTPCI,,TRUE,added THFSYN,1 xgtp_c > 1 xfor_c 1 xahdt_c,#abcdefghij > #j #abcdefghi,,
THFSYN,HPPK2,,TRUE,added THFSYN,1 x6hmhpt_c > 1 x6hmhptpp_c,#abcdefg > #abcdefg,,
THFSYN,THFSYN,"[GTPCI,DNTPPA,DNMPPA,DHNPA2r,HPPK2,ADCS,ADCL,DHPS2,DHFS]",TRUE,combo,1 xgln_DASH_L_c 1 xgtp_c 1 xchor_c > 1 xfor_c 1 xgcald_c 1 xpyr_c,#abcde #qrstu6789f #ghijklmnop > #f #tu #onp,,
THFSYN,THFSYN_Test,"[GTPCI,DNTPPA,DNMPPA,DHNPA2r,HPPK2,ADCS,ADCL,DHPS2,DHFS]",TRUE,combo,1 xglu_DASH_L_c 1 xgtp_c 1 xchor_c 1 xgln_DASH_L_c > 1 xfor_c 1 xgcald_c 1 xpyr_c 1 xglu_DASH_L_c,#abcde #qrstu6789f #ghijklmnop #ABCDE > #f #tu #onp #ABCDE,,
THRAr,THRAi,,TRUE,individual,1 xthr_DASH_L_c > 1 xacald_c 1 xgly_c,#abcd > #cd #ab,,
THRAr_r,THRA2i,,TRUE,individual,1 xacald_c 1 xgly_c > 1 xthr_DASH_L_c,#cd #ab > #abcd,,
THRDL,THRD_L,,TRUE,individual,1 xthr_DASH_L_c > 1 x2obut_c,#abcd > #abcd,,
TKT1,TKT1,,TRUE,individual,1 xr5p_c 1 xxu5p_DASH_D_c > 1 xg3p_c 1 xs7p_c,#abcde #fghij > #hij #fgabcde,,
TKT1_r,TKT1_reverse,,TRUE,individual,1 xg3p_c 1 xs7p_c > 1 xr5p_c 1 xxu5p_DASH_D_c,#hij #fgabcde > #abcde #fghij,,
TKT2,TKT2,,TRUE,individual,1 xe4p_c 1 xxu5p_DASH_D_c > 1 xf6p_c 1 xg3p_c,#abcd #efghi > #efabcd #ghi,,
TKT2_r,TKT2_reverse,,TRUE,individual,1 xf6p_c 1 xg3p_c > 1 xe4p_c 1 xxu5p_DASH_D_c,#efabcd #ghi > #abcd #efghi,,
TPI,TPI,,TRUE,individual,1 xdhap_c > 1 xg3p_c,#abc > #cba,,
TPI_r,TPI_reverse,,TRUE,individual,1 xg3p_c > 1 xdhap_c,#cba > #abc,,
TRPAS2,TRPAS2,,TRUE,individual,1 xtrp_DASH_L_c > 1 xindole_c 1 xpyr_c,#abcdefghijk > #kdefghij #abc,,
TRPAS2_r,TRPAS2_reverse,,TRUE,individual,1 xindole_c 1 xpyr_c > 1 xtrp_DASH_L_c,#kdefghij #abc > #abcdefghijk,,
TRPS1,TRPS1,,TRUE,individual,1 x3ig3p_c 1 xser_DASH_L_c > 1 xg3p_c 1 xtrp_DASH_L_c,#abcdefghijk #lmn > #cba #lmndefghijk,,
TRPS2,TRPS2,,TRUE,individual,1 xindole_c 1 xser_DASH_L_c > 1 xtrp_DASH_L_c,#abcdefgh #ijk > #ijkbcdefgha,,
TRPS3,TRPS3,,TRUE,individual,1 x3ig3p_c > 1 xg3p_c 1 xindole_c,#abcdefghijk > #cba #kdefghij,,
TRSAR,TRSARr,,TRUE,individual,1 x2h3oppan_c > 1 xglyc_DASH_R_c,#abc > #abc,,
TYRTA,TYRTA,,TRUE,individual,1 xakg_c 1 xtyr_DASH_L_c > 1 x34hpp_c 1 xglu_DASH_L_c,"#abcde #fghijklmn > #fghijklmn #abcde,#abcde #fghijklmn > #fghinmlkj #abcde,#abcde #fghinmlkj > #fghijklmn #abcde,#abcde #fghinmlkj > #fghinmlkj #abcde",,
TYRTA_r,TYRTA_reverse,,TRUE,individual,1 x34hpp_c 1 xglu_DASH_L_c > 1 xakg_c 1 xtyr_DASH_L_c,"#fghijklmn #abcde > #abcde #fghijklmn,#fghinmlkj #abcde > #abcde #fghijklmn,#fghijklmn #abcde > #abcde #fghinmlkj,#fghinmlkj #abcde > #abcde #fghinmlkj",,
UMPK,UMPK,,TRUE,modified,1 xatp_c 1 xump_c > 1 xadp_c 1 xudp_c,#abcdefghij #klmnopqrs > #abcdefghij #klmnopqrs,,
UMPK,UMPK_Full,,TRUE,modified,1 xatp_c 1 xump_c > 1 xadp_c 1 xudp_c,#abcdefghij #klmnopqrs > #abcdefghij #klmnopqrs,,
UMPSYN1,ASPCT,,TRUE,added UMPSYN_aerobic,1 xcbp_c 1 xasp_DASH_L_c > 1 xcbasp_c,#a #bcde > #cdeab,,
UMPSYN1,DHORD2,,TRUE,added UMPSYN_aerobic,1 xdhorS_c > 1 xorot_c,#abcde > #abcde,,
UMPSYN1,DHORTS,,TRUE,added UMPSYN_aerobic,1 xcbasp_c > 1 xdhorS_c,#abcde > #abcde,,
UMPSYN1,OMPDC,,TRUE,added UMPSYN_aerobic,1 xorot5p_c > 1 xump_c 1 xco2_c ,#abcdefghij > #abcdefghi #j,,
UMPSYN1,ORPT,,TRUE,added UMPSYN_aerobic,1 xorot_c 1 xprpp_c > 1 xorot5p_c,#abcde #fghij >fghijabcde,,
UMPSYN1,UMPSYN_aerobic,"[ASPCT,DHORTS,DHORD2,ORPT,OMPDC]",TRUE,combo,1 xcbp_c 1 xprpp_c 1 xasp_DASH_L_c > 1 xump_c 1 xco2_c  ,#a #bcdef #ghij > #bcdefahij #g,,
UMPSYN2,ASPCT,,TRUE,added UMPSYN_anaerobic,1 xcbp_c 1 xasp_DASH_L_c > 1 xcbasp_c,#a #bcde > #cdeab,,
UMPSYN2,DHORD5,,TRUE,added UMPSYN_anaerobic,1 xdhorS_c > 1 xorot_c,#abcde > #abcde,,
UMPSYN2,DHORTS,,TRUE,added UMPSYN_anaerobic,1 xcbasp_c > 1 xdhorS_c,#abcde > #abcde,,
UMPSYN2,OMPDC,,TRUE,added UMPSYN_anaerobic,1 xorot5p_c > 1 xump_c 1 xco2_c,#abcdefghij > #abcdefghi #j,,
UMPSYN2,ORPT,,TRUE,added UMPSYN_anaerobic,1 xorot_c 1 xprpp_c > 1 xorot5p_c,#abcde #fghij >fghijabcde,,
UMPSYN2,UMPSYN_anaerobic,"[ASPCT,DHORTS,DHORD5,ORPT,OMPDC]",TRUE,combo,1 xcbp_c 1 xprpp_c 1 xasp_DASH_L_c > 1 xump_c 1 xco2_c  ,#a #bcdef #ghij > #bcdefahij #g,,
VALTA,VALTA,,TRUE,individual,1 xakg_c 1 xval_DASH_L_c > 1 x3mob_c 1 xglu_DASH_L_c,#abcde #fghij > #fghij #abcde,,
VALTA_r,VALTA_reverse,,TRUE,individual,1 x3mob_c 1 xglu_DASH_L_c > 1 xakg_c 1 xval_DASH_L_c,#fghij #abcde > #abcde #fghij,,
,Htex,,TRUE,individual,  ,,,
