exp_type_id,experiment_id,sample_id,sample_label,sample_label_long,Line#,Location,Inj#,Type,data_raw,data_corrected,data_units,data_reference,met_id,used_,notes
7,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,Evo04sdhEvo01EP_2.4,,91,Vial 83,1,BB  ,19280.71289,19280.71289,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,Evo04sdhEvo01EP_3.4,,92,Vial 84,1,BB  ,19424.86523,19424.86523,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,Evo04sdhEvo01EP_1.5,,93,Vial 85,1,BB  ,29721.99609,29721.99609,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,Evo04sdhEvo01EP_2.5,,94,Vial 86,1,BB  ,28612.25977,28612.25977,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,Evo04sdhEvo01EP_3.5,,95,Vial 87,1,BB  ,29646.30078,29646.30078,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,Evo04sdhEvo01EP_1.6,,96,Vial 88,1,BB  ,41968.01953,41968.01953,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,Evo04sdhEvo01EP_2.6,,97,Vial 89,1,BB  ,41534.18359,41534.18359,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,Evo04sdhEvo01EP_3.6,,98,Vial 90,1,BB  ,41998.49609,41998.49609,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.1,,3,Vial 1,1,BB  ,790089.6875,790089.6875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.1,,4,Vial 2,1,BB  ,788580.9375,788580.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.1,,5,Vial 3,1,BB  ,791044.4375,791044.4375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.2,,6,Vial 4,1,BB  ,771860,771860,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.2,,7,Vial 5,1,BB  ,768833.9375,768833.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.2,,8,Vial 6,1,BB  ,775781.1875,775781.1875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.3,,9,Vial 7,1,BB  ,743266.5,743266.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.3,,10,Vial 8,1,BB  ,741552.625,741552.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.3,,11,Vial 9,1,BB  ,742620.5,742620.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.4,,12,Vial 10,1,BB  ,682939.25,682939.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.4,,13,Vial 11,1,BB  ,676712.9375,676712.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.4,,14,Vial 12,1,BB  ,681760.6875,681760.6875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.5,,15,Vial 13,1,BB  ,621492.625,621492.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.5,,16,Vial 14,1,BB  ,610970.25,610970.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.5,,17,Vial 15,1,BB  ,618867.8125,618867.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.6,,18,Vial 16,1,BB  ,529831.25,529831.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.6,,19,Vial 17,1,BB  ,512764.25,512764.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.6,,20,Vial 18,1,BB  ,520682.0938,520682.0938,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.1,,21,Vial 19,1,BB  ,790790.75,790790.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.1,,22,Vial 20,1,BB  ,790085.9375,790085.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.1,,23,Vial 21,1,BB  ,794111.75,794111.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.2,,24,Vial 22,1,BB  ,773853.0625,773853.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.2,,25,Vial 23,1,BB  ,771923.25,771923.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.2,,26,Vial 24,1,BB  ,775485.375,775485.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.3,,27,Vial 25,1,BB  ,730866.4375,730866.4375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.3,,28,Vial 26,1,BB  ,730071.25,730071.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.3,,29,Vial 27,1,BB  ,736318.8125,736318.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.4,,32,Vial 28,1,BB  ,675811.375,675811.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.4,,33,Vial 29,1,BB  ,673120.5625,673120.5625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.4,,34,Vial 30,1,BB  ,690117.25,690117.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.5,,35,Vial 31,1,BB  ,625023.8125,625023.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.5,,36,Vial 32,1,BB  ,623026.9375,623026.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.5,,37,Vial 33,1,BB  ,636361.8125,636361.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.6,,38,Vial 34,1,BB  ,552286.0625,552286.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.6,,39,Vial 35,1,BB  ,548254.1875,548254.1875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.6,,40,Vial 36,1,BB  ,562183.5,562183.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.1,,41,Vial 37,1,BB  ,788526.1875,788526.1875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.1,,42,Vial 38,1,BB  ,789204.5625,789204.5625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.1,,43,Vial 39,1,BB  ,791712.9375,791712.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.2,,44,Vial 40,1,BB  ,765383.625,765383.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.2,,45,Vial 41,1,BB  ,767917.375,767917.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.2,,46,Vial 42,1,BB  ,762217.375,762217.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.3,,47,Vial 43,1,BB  ,735396.0625,735396.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.3,,48,Vial 44,1,BB  ,733925.4375,733925.4375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.3,,49,Vial 45,1,BB  ,734009,734009,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.4,,50,Vial 46,1,BB  ,660730.75,660730.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.4,,51,Vial 47,1,BB  ,656223.625,656223.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.4,,52,Vial 48,1,BB  ,657615.9375,657615.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.5,,53,Vial 49,1,BB  ,599217.5,599217.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.5,,54,Vial 50,1,BB  ,595620.9375,595620.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.5,,55,Vial 51,1,BB  ,597954.3125,597954.3125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.6,,56,Vial 52,1,BB  ,550584.6875,550584.6875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.6,,57,Vial 53,1,BB  ,543989.9375,543989.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.6,,58,Vial 54,1,BB  ,547708.5,547708.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.1,,61,Vial 55,1,BB  ,789527.6875,789527.6875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.1,,62,Vial 56,1,BB  ,789527.125,789527.125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.1,,63,Vial 57,1,BB  ,791737.5625,791737.5625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.2,,64,Vial 58,1,BB  ,775752.8125,775752.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.2,,65,Vial 59,1,BB  ,776341.8125,776341.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.2,,66,Vial 60,1,BB  ,780372.3125,780372.3125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.3,,67,Vial 61,1,BB  ,753860.5,753860.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.3,,68,Vial 62,1,BB  ,752551.1875,752551.1875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.3,,69,Vial 63,1,BB  ,756398.625,756398.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.4,,70,Vial 64,1,BB  ,704578.1875,704578.1875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.4,,71,Vial 65,1,BB  ,700680,700680,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.4,,72,Vial 66,1,BB  ,702748.5,702748.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.5,,73,Vial 67,1,BB  ,652620.375,652620.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.5,,74,Vial 68,1,BB  ,645542.25,645542.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.5,,75,Vial 69,1,BB  ,649115.0625,649115.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.6,,76,Vial 70,1,BB  ,592831.3125,592831.3125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.6,,77,Vial 71,1,BB  ,581166.5,581166.5,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.6,,78,Vial 72,1,BB  ,583168.125,583168.125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_1_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.1,,79,Vial 73,1,BB  ,793648.4375,793648.4375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_1_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.1,,80,Vial 74,1,BB  ,793134.8125,793134.8125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_1_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.1,,81,Vial 75,1,BB  ,794794.75,794794.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.2,,82,Vial 76,1,BB  ,778347.0625,778347.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.2,,83,Vial 77,1,BB  ,778958,778958,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.2,,84,Vial 78,1,BB  ,779341.125,779341.125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.3,,85,Vial 79,1,BB  ,742924.25,742924.25,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.3,,86,Vial 80,1,BB  ,742211.4375,742211.4375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.3,,87,Vial 81,1,BB  ,744487.75,744487.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.4,,90,Vial 82,1,BB  ,671018.375,671018.375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.4,,91,Vial 83,1,BB  ,669158.625,669158.625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.4,,92,Vial 84,1,BB  ,668383.75,668383.75,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.5,,93,Vial 85,1,BB  ,622208.9375,622208.9375,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.5,,94,Vial 86,1,BB  ,618294.5625,618294.5625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.5,,95,Vial 87,1,BB  ,619501.875,619501.875,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.6,,96,Vial 88,1,BB  ,541878.0625,541878.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.6,,97,Vial 89,1,BB  ,540582.0625,540582.0625,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.6,,98,Vial 90,1,BB  ,531015.125,531015.125,Area,HPLC,glc-D,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.4,,12,Vial 10,1,BB  ,1181.10437,1181.10437,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.4,,13,Vial 11,1,BB  ,1263.86267,1263.86267,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.4,,14,Vial 12,1,BB  ,1239.15735,1239.15735,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.5,,15,Vial 13,1,BB  ,1988.6073,1988.6073,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.5,,16,Vial 14,1,BB  ,2047.4342,2047.4342,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.5,,17,Vial 15,1,BB  ,2138.76611,2138.76611,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.6,,18,Vial 16,1,BB  ,3745.54272,3745.54272,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.6,,19,Vial 17,1,BB  ,4169.98486,4169.98486,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.6,,20,Vial 18,1,BB  ,4217.90723,4217.90723,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.4,,32,Vial 28,1,BB  ,1507.61279,1507.61279,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.4,,33,Vial 29,1,BB  ,1702.53186,1702.53186,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.4,,34,Vial 30,1,BB  ,1674.01392,1674.01392,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.5,,35,Vial 31,1,BB  ,2427.18384,2427.18384,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.5,,36,Vial 32,1,BB  ,2514.86963,2514.86963,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.5,,37,Vial 33,1,BB  ,2407.49707,2407.49707,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.6,,38,Vial 34,1,BB  ,4254.97168,4254.97168,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.6,,39,Vial 35,1,BB  ,4154.8916,4154.8916,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.6,,40,Vial 36,1,BB  ,4513.41406,4513.41406,Area,HPLC,succ,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.3,,9,Vial 7,1,BB  ,1214.18188,1214.18188,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.3,,11,Vial 9,1,BB  ,1282.41846,1282.41846,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.4,,12,Vial 10,1,BB  ,1267.90527,1267.90527,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.4,,14,Vial 12,1,BB  ,1311.88354,1311.88354,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.5,,15,Vial 13,1,BB  ,1312.84692,1312.84692,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.5,,17,Vial 15,1,BB  ,1275.27734,1275.27734,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.6,,18,Vial 16,1,BB  ,1438.69482,1438.69482,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.6,,19,Vial 17,1,BB  ,1426.64221,1426.64221,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.6,,20,Vial 18,1,BB  ,1453.01514,1453.01514,Area,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.1,,3,Vial 1,1,BB  ,1857.91711,1857.91711,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.1,,4,Vial 2,1,BB  ,1962.98145,1962.98145,Area,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.1,,5,Vial 3,1,BB  ,1767.92932,1767.92932,Area,HPLC,ac,TRUE,
