exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,used_,growth_rate,growth_rate_r2,growth_rate_units,time_hrs,,data_raw,data_corrected,met_id,data_units,data_reference
6,2,,ALEsKOs01,140813_41864.5527777778_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 13:16,41864.55278,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.332,5.15E+11,0.1494,,,,1,5.15E+08,0.15,0.49,cells*L-1,g*L-1,mL,mg,mg,1,0.1494,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004749.27,0.083,0.332,0.332,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5708333333_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 13:42,41864.57083,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.488,7.57E+11,0.2196,,,,1,7.57E+08,0.22,0.72,cells*L-1,g*L-1,mL,mg,mg,1,0.2196,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004749.7,0.122,0.488,0.488,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5916666667_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:12,41864.59167,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.768,1.19E+12,0.3456,,,,1,1.19E+09,0.35,1.13,cells*L-1,g*L-1,mL,mg,mg,1,0.3456,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004750.2,0.192,0.768,0.768,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.6083333333_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:36,41864.60833,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.016,1.58E+12,0.4572,,,,1,1.58E+09,0.46,1.5,cells*L-1,g*L-1,mL,mg,mg,1,0.4572,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004750.6,0.254,1.016,1.016,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.6159722222_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:47,41864.61597,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.312,2.04E+12,0.5904,,,,1,2.04E+09,0.59,1.93,cells*L-1,g*L-1,mL,mg,mg,1,0.5904,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.880482025,0.996001209,,1004750.78,0.328,1.312,1.312,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.4305555556_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 10:20,41864.43056,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.04,62068965517,0.018,,,,1,6.21E+07,0.02,0.06,cells*L-1,g*L-1,mL,mg,mg,1,0.018,,spectrophotometer,,Unknown,discarded,,,,FALSE,,,,1004746.33,,0.04,0.04,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.4784722222_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 11:29,41864.47847,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.078,1.21E+11,0.0351,,,,1,1.21E+08,0.04,0.11,cells*L-1,g*L-1,mL,mg,mg,1,0.0351,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004747.48,,0.078,0.078,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5152777778_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 12:22,41864.51528,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.141,2.19E+11,0.06345,,,,1,2.19E+08,0.06,0.21,cells*L-1,g*L-1,mL,mg,mg,1,0.06345,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004748.37,,0.141,0.141,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5340277778_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 12:49,41864.53403,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.211,3.27E+11,0.09495,,,,1,3.27E+08,0.09,0.31,cells*L-1,g*L-1,mL,mg,mg,1,0.09495,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004748.82,,0.211,0.211,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5527777778_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 13:16,41864.55278,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.32,4.97E+11,0.144,,,,1,4.97E+08,0.14,0.47,cells*L-1,g*L-1,mL,mg,mg,1,0.144,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004749.27,0.08,0.32,0.32,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5708333333_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 13:42,41864.57083,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.516,8.01E+11,0.2322,,,,1,8.01E+08,0.23,0.76,cells*L-1,g*L-1,mL,mg,mg,1,0.2322,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004749.7,0.129,0.516,0.516,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.5916666667_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:12,41864.59167,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.772,1.20E+12,0.3474,,,,1,1.20E+09,0.35,1.14,cells*L-1,g*L-1,mL,mg,mg,1,0.3474,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004750.2,0.193,0.772,0.772,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.6083333333_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:36,41864.60833,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.064,1.65E+12,0.4788,,,,1,1.65E+09,0.48,1.57,cells*L-1,g*L-1,mL,mg,mg,1,0.4788,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004750.6,0.266,1.064,1.064,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140813_41864.6159722222_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:47,41864.61597,OxicEvo04sdhCBEvo01EPEcoliGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.296,2.01E+12,0.5832,,,,1,2.01E+09,0.58,1.91,cells*L-1,g*L-1,mL,mg,mg,1,0.5832,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.873045726,0.996109595,,1004750.78,0.324,1.296,1.296,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.4354166667_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 10:27,41865.43542,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.014,21724137931,0.0063,,,,1,2.17E+07,0.01,0.02,cells*L-1,g*L-1,mL,mg,mg,1,0.0063,,spectrophotometer,,Unknown,discarded,,,,FALSE,,,,1004770.45,,0.014,0.014,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.4909722222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 11:47,41865.49097,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.035,54310344828,0.01575,,,,1,5.43E+07,0.02,0.05,cells*L-1,g*L-1,mL,mg,mg,1,0.01575,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004771.78,,0.035,0.035,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5180555556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 12:26,41865.51806,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.064,99310344828,0.0288,,,,1,9.93E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.0288,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004772.43,,0.064,0.064,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5430555556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 13:02,41865.54306,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.108,1.68E+11,0.0486,,,,1,1.68E+08,0.05,0.16,cells*L-1,g*L-1,mL,mg,mg,1,0.0486,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004773.03,0.027,0.108,0.108,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5763888889_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 13:50,41865.57639,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.24,3.72E+11,0.108,,,,1,3.72E+08,0.11,0.35,cells*L-1,g*L-1,mL,mg,mg,1,0.108,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004773.83,0.027,0.24,0.24,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5972222222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 14:20,41865.59722,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.376,5.83E+11,0.1692,,,,1,5.83E+08,0.17,0.55,cells*L-1,g*L-1,mL,mg,mg,1,0.1692,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004774.33,0.094,0.376,0.376,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6118055556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 14:41,41865.61181,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.536,8.32E+11,0.2412,,,,1,8.32E+08,0.24,0.79,cells*L-1,g*L-1,mL,mg,mg,1,0.2412,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004774.68,0.134,0.536,0.536,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6368055556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:17,41865.63681,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.944,1.46E+12,0.4248,,,,1,1.46E+09,0.42,1.39,cells*L-1,g*L-1,mL,mg,mg,1,0.4248,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004775.28,0.236,0.944,0.944,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6472222222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,41865.64722,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.148,1.78E+12,0.5166,,,,1,1.78E+09,0.52,1.69,cells*L-1,g*L-1,mL,mg,mg,1,0.5166,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.939335293,0.999761456,,1004775.53,0.287,1.148,1.148,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.4354166667_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 10:27,41865.43542,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.013,20172413793,0.00585,,,,1,2.02E+07,0.01,0.02,cells*L-1,g*L-1,mL,mg,mg,1,0.00585,,spectrophotometer,,Unknown,discarded,,,,FALSE,,,,1004770.45,,0.013,0.013,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.4909722222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 11:47,41865.49097,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.035,54310344828,0.01575,,,,1,5.43E+07,0.02,0.05,cells*L-1,g*L-1,mL,mg,mg,1,0.01575,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004771.78,,0.035,0.035,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5180555556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 12:26,41865.51806,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.064,99310344828,0.0288,,,,1,9.93E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.0288,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004772.43,,0.064,0.064,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5430555556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 13:02,41865.54306,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.112,1.74E+11,0.0504,,,,1,1.74E+08,0.05,0.17,cells*L-1,g*L-1,mL,mg,mg,1,0.0504,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004773.03,0.028,0.112,0.112,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5763888889_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 13:50,41865.57639,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.237,3.68E+11,0.10665,,,,1,3.68E+08,0.11,0.35,cells*L-1,g*L-1,mL,mg,mg,1,0.10665,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004773.83,0.028,0.237,0.237,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.5972222222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 14:20,41865.59722,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.384,5.96E+11,0.1728,,,,1,5.96E+08,0.17,0.57,cells*L-1,g*L-1,mL,mg,mg,1,0.1728,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004774.33,0.096,0.384,0.384,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6118055556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 14:41,41865.61181,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.524,8.13E+11,0.2358,,,,1,8.13E+08,0.24,0.77,cells*L-1,g*L-1,mL,mg,mg,1,0.2358,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004774.68,0.131,0.524,0.524,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6368055556_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:17,41865.63681,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.936,1.45E+12,0.4212,,,,1,1.45E+09,0.42,1.38,cells*L-1,g*L-1,mL,mg,mg,1,0.4212,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004775.28,0.234,0.936,0.936,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140814_41865.6472222222_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,41865.64722,OxicEvo04gndEvo03EPEcoliGlcM9,,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,#DIV/0!,,mL,,mL,#DIV/0!,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.1148,1.73E+12,0.50166,,,,1,1.73E+09,0.5,1.64,cells*L-1,g*L-1,mL,mg,mg,1,0.50166,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.931533111,0.999810668,,1004775.53,0.2787,1.1148,1.1148,biomass,OD600,spectrophotometer
