experiment_id,experiment_type,experiment_type_name,used_,comment_,growth_rate,growth_rate_r2,growth_rate_units,date_and_time,time_hrs,sample_name_short,time_point,sample_label,data_raw,data_corrected,data_type,data_type_units,data_type_reference
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:09,1004053.16,OxicEvo04EcoliGlc_Broth-2,3,evo04_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:54,1004053.91,OxicEvo04EcoliGlc_Broth-2,4,evo04_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:15,1004054.26,OxicEvo04EcoliGlc_Broth-2,5,evo04_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:45,1004054.75,OxicEvo04EcoliGlc_Broth-2,6,evo04_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 11:45,1004051.76,OxicEvo04EcoliGlc_Broth-3,1,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 12:27,1004052.46,OxicEvo04EcoliGlc_Broth-3,2,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:11,1004053.18,OxicEvo04EcoliGlc_Broth-3,3,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:55,1004053.92,OxicEvo04EcoliGlc_Broth-3,4,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:17,1004054.28,OxicEvo04EcoliGlc_Broth-3,5,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:46,1004054.77,OxicEvo04EcoliGlc_Broth-3,6,evo04_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 15:15,1004055.25,OxicEvo04gndEcoliGlc_Broth-1,1,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 16:11,1004056.18,OxicEvo04gndEcoliGlc_Broth-1,2,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 17:05,1004057.08,OxicEvo04gndEcoliGlc_Broth-1,3,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:11,1004058.18,OxicEvo04gndEcoliGlc_Broth-1,4,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:41,1004058.68,OxicEvo04gndEcoliGlc_Broth-1,5,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 19:19,1004059.32,OxicEvo04gndEcoliGlc_Broth-1,6,gnd_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 15:17,1004055.28,OxicEvo04gndEcoliGlc_Broth-2,1,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 16:13,1004056.22,OxicEvo04gndEcoliGlc_Broth-2,2,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 17:06,1004057.1,OxicEvo04gndEcoliGlc_Broth-2,3,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:12,1004058.2,OxicEvo04gndEcoliGlc_Broth-2,4,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:42,1004058.7,OxicEvo04gndEcoliGlc_Broth-2,5,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 19:18,1004059.3,OxicEvo04gndEcoliGlc_Broth-2,6,gnd_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 15:19,1004055.32,OxicEvo04gndEcoliGlc_Broth-3,1,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 16:15,1004056.25,OxicEvo04gndEcoliGlc_Broth-3,2,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 17:07,1004057.12,OxicEvo04gndEcoliGlc_Broth-3,3,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:13,1004058.22,OxicEvo04gndEcoliGlc_Broth-3,4,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 18:43,1004058.72,OxicEvo04gndEcoliGlc_Broth-3,5,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 19:17,1004059.28,OxicEvo04gndEcoliGlc_Broth-3,6,gnd_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 9:03,1004073.05,OxicEvo04pgiEcoliGlc_Broth-1,1,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:44,1004075.73,OxicEvo04pgiEcoliGlc_Broth-1,2,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:47,1004076.78,OxicEvo04pgiEcoliGlc_Broth-1,3,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:07,1004078.12,OxicEvo04pgiEcoliGlc_Broth-1,4,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 16:39,1004080.65,OxicEvo04pgiEcoliGlc_Broth-1,5,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 18:03,1004082.06,OxicEvo04pgiEcoliGlc_Broth-1,6,pgi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 9:04,1004073.07,OxicEvo04pgiEcoliGlc_Broth-2,1,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:45,1004075.75,OxicEvo04pgiEcoliGlc_Broth-2,2,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:48,1004076.8,OxicEvo04pgiEcoliGlc_Broth-2,3,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:08,1004078.13,OxicEvo04pgiEcoliGlc_Broth-2,4,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 15:18,1004079.3,OxicEvo04pgiEcoliGlc_Broth-2,5,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 15:59,1004079.99,OxicEvo04pgiEcoliGlc_Broth-2,6,pgi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 9:05,1004073.08,OxicEvo04pgiEcoliGlc_Broth-3,1,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:46,1004075.77,OxicEvo04pgiEcoliGlc_Broth-3,2,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:49,1004076.82,OxicEvo04pgiEcoliGlc_Broth-3,3,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:09,1004078.15,OxicEvo04pgiEcoliGlc_Broth-3,4,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 16:40,1004080.67,OxicEvo04pgiEcoliGlc_Broth-3,5,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 18:06,1004082.1,OxicEvo04pgiEcoliGlc_Broth-3,6,pgi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 11:26,1004099.43,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,1,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 16:08,1004104.13,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,2,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 14:18,1004126.3,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,3,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 14:58,1004126.97,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,4,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 16:27,1004128.46,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,5,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 17:32,1004129.54,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,6,pts_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 11:27,1004099.45,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,1,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 16:09,1004104.15,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,2,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 14:19,1004126.32,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,3,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 14:59,1004126.98,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,4,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 16:28,1004128.48,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,5,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 17:33,1004129.56,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,6,pts_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 11:28,1004099.47,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,1,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/17/2014 16:10,1004104.17,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,2,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 14:20,1004126.33,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,3,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 15:00,1004127,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,4,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 16:30,1004128.5,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,5,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/18/2014 19:05,1004131.08,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,6,pts_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:16,1004075.27,OxicEvo04sdhCadhBEcoliGlc_Broth-1,1,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:18,1004076.3,OxicEvo04sdhCadhBEcoliGlc_Broth-1,2,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:51,1004076.85,OxicEvo04sdhCadhBEcoliGlc_Broth-1,3,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 13:30,1004077.5,OxicEvo04sdhCadhBEcoliGlc_Broth-1,4,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:19,1004078.32,OxicEvo04sdhCadhBEcoliGlc_Broth-1,5,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:37,1004078.62,OxicEvo04sdhCadhBEcoliGlc_Broth-1,6,sdh_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:17,1004075.28,OxicEvo04sdhCadhBEcoliGlc_Broth-2,1,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:19,1004076.32,OxicEvo04sdhCadhBEcoliGlc_Broth-2,2,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:52,1004076.87,OxicEvo04sdhCadhBEcoliGlc_Broth-2,3,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 13:31,1004077.52,OxicEvo04sdhCadhBEcoliGlc_Broth-2,4,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:20,1004078.33,OxicEvo04sdhCadhBEcoliGlc_Broth-2,5,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:38,1004078.65,OxicEvo04sdhCadhBEcoliGlc_Broth-2,6,sdh_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 11:18,1004075.3,OxicEvo04sdhCadhBEcoliGlc_Broth-3,1,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:20,1004076.33,OxicEvo04sdhCadhBEcoliGlc_Broth-3,2,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 12:53,1004076.88,OxicEvo04sdhCadhBEcoliGlc_Broth-3,3,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 13:32,1004077.53,OxicEvo04sdhCadhBEcoliGlc_Broth-3,4,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:21,1004078.35,OxicEvo04sdhCadhBEcoliGlc_Broth-3,5,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/16/2014 14:40,1004078.67,OxicEvo04sdhCadhBEcoliGlc_Broth-3,6,sdh_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 8:34,1004192.57,OxicEvo04tpiAEcoliGlc_Broth-1,1,tpi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 9:07,1004193.12,OxicEvo04tpiAEcoliGlc_Broth-1,2,tpi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 10:15,1004194.25,OxicEvo04tpiAEcoliGlc_Broth-1,3,tpi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 11:40,1004195.67,OxicEvo04tpiAEcoliGlc_Broth-1,4,tpi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 12:49,1004196.82,OxicEvo04tpiAEcoliGlc_Broth-1,5,tpi_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 8:35,1004192.58,OxicEvo04tpiAEcoliGlc_Broth-2,2,tpi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 9:08,1004193.13,OxicEvo04tpiAEcoliGlc_Broth-2,2,tpi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 10:16,1004194.27,OxicEvo04tpiAEcoliGlc_Broth-2,3,tpi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 11:41,1004195.68,OxicEvo04tpiAEcoliGlc_Broth-2,4,tpi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 12:50,1004196.83,OxicEvo04tpiAEcoliGlc_Broth-2,5,tpi_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 8:36,1004192.6,OxicEvo04tpiAEcoliGlc_Broth-3,3,tpi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 9:09,1004193.15,OxicEvo04tpiAEcoliGlc_Broth-3,2,tpi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 10:17,1004194.28,OxicEvo04tpiAEcoliGlc_Broth-3,3,tpi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 11:42,1004195.7,OxicEvo04tpiAEcoliGlc_Broth-3,4,tpi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/21/2014 12:51,1004196.85,OxicEvo04tpiAEcoliGlc_Broth-3,5,tpi_3,,,exometabolome,,Filtration
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 14:44,1004054.73,OxicEvo04EcoliGlc_Broth-1,6,evo04_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 14:45,1004054.75,OxicEvo04EcoliGlc_Broth-2,6,evo04_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 14:46,1004054.77,OxicEvo04EcoliGlc_Broth-3,6,evo04_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 19:19,1004059.32,OxicEvo04gndEcoliGlc_Broth-1,6,gnd_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 19:18,1004059.3,OxicEvo04gndEcoliGlc_Broth-2,6,gnd_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/15/2014 19:17,1004059.28,OxicEvo04gndEcoliGlc_Broth-3,6,gnd_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 18:03,1004082.06,OxicEvo04pgiEcoliGlc_Broth-1,6,pgi_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 15:59,1004079.99,OxicEvo04pgiEcoliGlc_Broth-2,6,pgi_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 18:06,1004082.1,OxicEvo04pgiEcoliGlc_Broth-3,6,pgi_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/18/2014 17:32,1004129.54,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,6,pts_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/18/2014 17:33,1004129.56,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,6,pts_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/18/2014 19:05,1004131.08,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,6,pts_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 14:37,1004078.62,OxicEvo04sdhCadhBEcoliGlc_Broth-1,6,sdh_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 14:38,1004078.65,OxicEvo04sdhCadhBEcoliGlc_Broth-2,6,sdh_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/16/2014 14:40,1004078.67,OxicEvo04sdhCadhBEcoliGlc_Broth-3,6,sdh_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/21/2014 11:40,1004195.67,OxicEvo04tpiAEcoliGlc_Broth-1,4,tpi_1,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/21/2014 11:41,1004195.68,OxicEvo04tpiAEcoliGlc_Broth-2,4,tpi_2,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,2,RNAseq,TRUE,,,,,7/21/2014 11:42,1004195.7,OxicEvo04tpiAEcoliGlc_Broth-3,4,tpi_3,,,transcriptome,,RNAprotect
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:30,1004198.51,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,,pgi_1_1B1,0.418,0.418,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:09,1004199.15,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,,pgi_1_1B1,0.538,0.538,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:47,1004199.8,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,,pgi_1_1B1,0.68,0.68,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:30,1004200.51,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,,pgi_1_1B1,0.964,0.964,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.379825318,0.985181407,,7/21/2014 16:48,1004200.8,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,0,pgi_1_1B1,0.95,0.95,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:31,1004198.53,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.254,0.254,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:10,1004199.17,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.32,0.32,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:49,1004199.82,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.436,0.436,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:32,1004200.54,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.452,0.452,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:12,1004201.21,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.61,0.61,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:39,1004201.66,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,,pgi_1_1B2,0.78,0.78,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.358787419,0.923976244,,7/21/2014 18:00,1004202,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,0,pgi_1_1B2,0.915,0.915,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:33,1004198.56,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.248,0.248,biomass,OD600,spectrophotometer
