id,experiment_id,sample_id,met_id,data_raw,data_corrected,data_units,data_reference,used_,comment_
4305,ALEsKOs01,140807_1_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1343.44507,1343.44507,Area,HPLC,FALSE,
4306,ALEsKOs01,140807_2_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,glyc,1195.52759,1195.52759,Area,HPLC,FALSE,
4307,ALEsKOs01,140807_2_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1223.9845,1223.9845,Area,HPLC,FALSE,
4308,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,glyc,1044.2146,1044.2146,Area,HPLC,FALSE,
4309,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,glyc,1331.8053,1331.8053,Area,HPLC,FALSE,
4310,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1338.20129,1338.20129,Area,HPLC,FALSE,
4311,ALEsKOs01,140807_4_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,glyc,1404.83167,1404.83167,Area,HPLC,FALSE,
4312,ALEsKOs01,140807_4_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1342.22021,1342.22021,Area,HPLC,FALSE,
4313,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,glyc,1383.59912,1383.59912,Area,HPLC,FALSE,
4314,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,glyc,1376.99634,1376.99634,Area,HPLC,FALSE,
4315,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1404.84863,1404.84863,Area,HPLC,FALSE,
4316,ALEsKOs01,140807_6_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,glyc,1546.40088,1546.40088,Area,HPLC,FALSE,
4317,ALEsKOs01,140807_6_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,glyc,1617.98975,1617.98975,Area,HPLC,FALSE,
4318,ALEsKOs01,140811_1_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,1567.1709,1567.1709,Area,HPLC,FALSE,
4319,ALEsKOs01,140811_1_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1484.64795,1484.64795,Area,HPLC,FALSE,
4320,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,glyc,1335.32129,1335.32129,Area,HPLC,FALSE,
4321,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,1383.40259,1383.40259,Area,HPLC,FALSE,
4322,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1503.07593,1503.07593,Area,HPLC,FALSE,
4323,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,glyc,1437.00549,1437.00549,Area,HPLC,FALSE,
4324,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,1590.89246,1590.89246,Area,HPLC,FALSE,
4325,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1620.11804,1620.11804,Area,HPLC,FALSE,
4326,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,glyc,1581.26489,1581.26489,Area,HPLC,FALSE,
4327,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,1612.17664,1612.17664,Area,HPLC,FALSE,
4328,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1587.98645,1587.98645,Area,HPLC,FALSE,
4329,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,glyc,1703.78162,1703.78162,Area,HPLC,FALSE,
4330,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,1773.37048,1773.37048,Area,HPLC,FALSE,
4331,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1716.26245,1716.26245,Area,HPLC,FALSE,
4332,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,glyc,1875.92871,1875.92871,Area,HPLC,FALSE,
4333,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,glyc,2067.83301,2067.83301,Area,HPLC,FALSE,
4334,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,glyc,1977.81042,1977.81042,Area,HPLC,FALSE,
4335,ALEsKOs01,140807_2_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,ac,1825.776,1825.776,Area,HPLC,FALSE,
4336,ALEsKOs01,140807_2_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,ac,2369.88745,2369.88745,Area,HPLC,TRUE,
4337,ALEsKOs01,140807_2_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,ac,2084.63159,2084.63159,Area,HPLC,TRUE,
4338,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,ac,5099.06934,5099.06934,Area,HPLC,TRUE,
4339,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,ac,5541.48877,5541.48877,Area,HPLC,TRUE,
4340,ALEsKOs01,140807_3_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,ac,5002.79932,5002.79932,Area,HPLC,TRUE,
4341,ALEsKOs01,140807_4_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,ac,9375.34473,9375.34473,Area,HPLC,TRUE,
4342,ALEsKOs01,140807_4_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,ac,10059.44043,10059.44043,Area,HPLC,TRUE,
4343,ALEsKOs01,140807_4_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,ac,9271.83594,9271.83594,Area,HPLC,TRUE,
4344,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,ac,11614.64355,11614.64355,Area,HPLC,TRUE,
4345,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,ac,12105.15527,12105.15527,Area,HPLC,TRUE,
4346,ALEsKOs01,140807_5_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,ac,11244.86035,11244.86035,Area,HPLC,TRUE,
4347,ALEsKOs01,140807_6_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,ac,8453.82715,8453.82715,Area,HPLC,FALSE,
4348,ALEsKOs01,140807_6_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,ac,14255.69727,14255.69727,Area,HPLC,TRUE,
4349,ALEsKOs01,140807_6_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,ac,13615.09277,13615.09277,Area,HPLC,TRUE,
4350,ALEsKOs01,140807_3_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,ac,3771.17188,3771.17188,Area,HPLC,TRUE,
4351,ALEsKOs01,140807_3_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-2,ac,3713.8833,3713.8833,Area,HPLC,TRUE,
4352,ALEsKOs01,140807_3_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-3,ac,3694.521,3694.521,Area,HPLC,TRUE,
4353,ALEsKOs01,140807_4_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,ac,7347.54883,7347.54883,Area,HPLC,TRUE,
4354,ALEsKOs01,140807_4_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-2,ac,7216.80371,7216.80371,Area,HPLC,TRUE,
4355,ALEsKOs01,140807_4_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-3,ac,7517.32617,7517.32617,Area,HPLC,TRUE,
4356,ALEsKOs01,140807_5_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,ac,9110.04297,9110.04297,Area,HPLC,TRUE,
4357,ALEsKOs01,140807_5_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-2,ac,8968.70215,8968.70215,Area,HPLC,TRUE,
4358,ALEsKOs01,140807_5_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-3,ac,9070.59961,9070.59961,Area,HPLC,TRUE,
4359,ALEsKOs01,140807_6_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,ac,10061.88379,10061.88379,Area,HPLC,FALSE,
4360,ALEsKOs01,140807_6_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-2,ac,6458.67627,6458.67627,Area,HPLC,FALSE,
4361,ALEsKOs01,140807_6_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-3,ac,9817.91504,9817.91504,Area,HPLC,FALSE,
4362,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,ac,2165.79932,2165.79932,Area,HPLC,TRUE,
4363,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,ac,2130.61719,2130.61719,Area,HPLC,TRUE,
4364,ALEsKOs01,140811_2_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,ac,1986.16968,1986.16968,Area,HPLC,TRUE,
4365,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,ac,4810.47949,4810.47949,Area,HPLC,TRUE,
4366,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,ac,4856.95313,4856.95313,Area,HPLC,TRUE,
4367,ALEsKOs01,140811_3_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,ac,4575.5083,4575.5083,Area,HPLC,TRUE,
4368,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,ac,8864.07129,8864.07129,Area,HPLC,TRUE,
4369,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,ac,8923.03809,8923.03809,Area,HPLC,TRUE,
4370,ALEsKOs01,140811_4_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,ac,8173.9624,8173.9624,Area,HPLC,TRUE,
4371,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,ac,11285.37402,11285.37402,Area,HPLC,TRUE,
4372,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,ac,11094.90723,11094.90723,Area,HPLC,TRUE,
4373,ALEsKOs01,140811_5_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,ac,9975.76855,9975.76855,Area,HPLC,TRUE,
4374,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,ac,14306.25195,14306.25195,Area,HPLC,TRUE,
4375,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,ac,13213.0127,13213.0127,Area,HPLC,TRUE,
4376,ALEsKOs01,140811_6_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,ac,12798.92285,12798.92285,Area,HPLC,TRUE,
4377,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,778683,778683,Area,HPLC,TRUE,
4378,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,755711.6875,755711.6875,Area,HPLC,FALSE,
4379,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,776663.375,776663.375,Area,HPLC,TRUE,
4380,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,762387.8125,762387.8125,Area,HPLC,TRUE,
4381,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,761764.6875,761764.6875,Area,HPLC,TRUE,
4382,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,745036.625,745036.625,Area,HPLC,TRUE,
4383,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,727869.375,727869.375,Area,HPLC,TRUE,
4384,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,385471.3438,385471.3438,Area,HPLC,FALSE,
4385,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,701348.375,701348.375,Area,HPLC,TRUE,
4386,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,652305.3125,652305.3125,Area,HPLC,TRUE,
4387,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,645251.375,645251.375,Area,HPLC,TRUE,
4388,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,650490.25,650490.25,Area,HPLC,TRUE,
4389,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,593707.6875,593707.6875,Area,HPLC,TRUE,
4390,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,568896.9375,568896.9375,Area,HPLC,TRUE,
4391,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,572070.625,572070.625,Area,HPLC,TRUE,
4392,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glc-D,518221.3125,518221.3125,Area,HPLC,TRUE,
4393,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glc-D,512599.5313,512599.5313,Area,HPLC,TRUE,
4394,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glc-D,511359.5938,511359.5938,Area,HPLC,FALSE,
4395,ALEsKOs01,140812_1_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,793222.1875,793222.1875,Area,HPLC,TRUE,
4396,ALEsKOs01,140812_1_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,793232.875,793232.875,Area,HPLC,TRUE,
4397,ALEsKOs01,140812_1_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,793012.9375,793012.9375,Area,HPLC,TRUE,
4398,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,783471.25,783471.25,Area,HPLC,TRUE,
4399,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,782744.9375,782744.9375,Area,HPLC,TRUE,
4400,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,784262.75,784262.75,Area,HPLC,TRUE,
4401,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,756700.875,756700.875,Area,HPLC,TRUE,
4402,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,754582.5625,754582.5625,Area,HPLC,TRUE,
4403,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,758237.0625,758237.0625,Area,HPLC,TRUE,
4404,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,688171.9375,688171.9375,Area,HPLC,TRUE,
4405,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,686441.9375,686441.9375,Area,HPLC,TRUE,
4406,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,689509.625,689509.625,Area,HPLC,TRUE,
4407,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,622237.5,622237.5,Area,HPLC,TRUE,
4408,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,619634.75,619634.75,Area,HPLC,TRUE,
4409,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,625780.9375,625780.9375,Area,HPLC,TRUE,
4410,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,571160.1875,571160.1875,Area,HPLC,TRUE,
4411,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,570097,570097,Area,HPLC,TRUE,
4412,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,576217.5,576217.5,Area,HPLC,TRUE,
4413,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,796548.25,796548.25,Area,HPLC,TRUE,
4414,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,793491,793491,Area,HPLC,TRUE,
4415,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,795213.3125,795213.3125,Area,HPLC,TRUE,
4416,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,787167.625,787167.625,Area,HPLC,TRUE,
4417,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,783039.375,783039.375,Area,HPLC,TRUE,
4418,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,786838.75,786838.75,Area,HPLC,TRUE,
4419,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,749381.5625,749381.5625,Area,HPLC,TRUE,
4420,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,763013.875,763013.875,Area,HPLC,TRUE,
4421,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,752231,752231,Area,HPLC,TRUE,
4422,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,702658.75,702658.75,Area,HPLC,TRUE,
4423,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,727708.3125,727708.3125,Area,HPLC,TRUE,
4424,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,696896.875,696896.875,Area,HPLC,TRUE,
4425,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,650710.5625,650710.5625,Area,HPLC,TRUE,
4426,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,656343.1875,656343.1875,Area,HPLC,TRUE,
4427,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,653741.625,653741.625,Area,HPLC,TRUE,
4428,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,586998.1875,586998.1875,Area,HPLC,TRUE,
4429,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,591250.9375,591250.9375,Area,HPLC,TRUE,
4430,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,577898,577898,Area,HPLC,TRUE,
4431,ALEsKOs01,140814_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,793854.4375,793854.4375,Area,HPLC,TRUE,
4432,ALEsKOs01,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,791981.6875,791981.6875,Area,HPLC,TRUE,
4433,ALEsKOs01,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,795694.875,795694.875,Area,HPLC,TRUE,
4434,ALEsKOs01,140814_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,772692.625,772692.625,Area,HPLC,TRUE,
4435,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,782895.875,782895.875,Area,HPLC,TRUE,
4436,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,781014.8125,781014.8125,Area,HPLC,TRUE,
4437,ALEsKOs01,140814_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,742865.6875,742865.6875,Area,HPLC,TRUE,
4438,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,760355.3125,760355.3125,Area,HPLC,TRUE,
4439,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,759881.25,759881.25,Area,HPLC,TRUE,
4440,ALEsKOs01,140814_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,696770,696770,Area,HPLC,TRUE,
4441,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,703240.625,703240.625,Area,HPLC,TRUE,
4442,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,700785,700785,Area,HPLC,TRUE,
4443,ALEsKOs01,140814_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,637767.3125,637767.3125,Area,HPLC,TRUE,
4444,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,642911,642911,Area,HPLC,TRUE,
4445,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,639548.5625,639548.5625,Area,HPLC,TRUE,
4446,ALEsKOs01,140814_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,549760.375,549760.375,Area,HPLC,TRUE,
4447,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,538686.1875,538686.1875,Area,HPLC,FALSE,
4448,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,534786.5625,534786.5625,Area,HPLC,FALSE,
4449,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,795189,795189,Area,HPLC,FALSE,
4450,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,795231,795231,Area,HPLC,FALSE,
4451,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,791410.8125,791410.8125,Area,HPLC,FALSE,
4452,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,786166.5,786166.5,Area,HPLC,TRUE,
4453,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,784770.5625,784770.5625,Area,HPLC,TRUE,
4454,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,788120.25,788120.25,Area,HPLC,TRUE,
4455,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,751937.875,751937.875,Area,HPLC,TRUE,
4456,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,752078.0625,752078.0625,Area,HPLC,TRUE,
4457,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,752331.25,752331.25,Area,HPLC,TRUE,
4458,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,675987.0625,675987.0625,Area,HPLC,TRUE,
4459,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,678628.4375,678628.4375,Area,HPLC,TRUE,
4460,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,671751.75,671751.75,Area,HPLC,TRUE,
4461,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,600428.1875,600428.1875,Area,HPLC,TRUE,
4462,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,604646.5,604646.5,Area,HPLC,TRUE,
4463,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,598520.875,598520.875,Area,HPLC,TRUE,
4464,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,505242.2813,505242.2813,Area,HPLC,TRUE,
4465,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,510837.2813,510837.2813,Area,HPLC,TRUE,
4466,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,496492.4375,496492.4375,Area,HPLC,TRUE,
4467,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,2060.88281,2060.88281,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4468,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,2036.44324,2036.44324,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4469,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,2245.29053,2245.29053,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4470,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,5455.88574,5455.88574,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4471,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,5431.52783,5431.52783,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4472,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,5344.50781,5344.50781,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4473,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,8177.9541,8177.9541,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4474,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,4506.93311,4506.93311,Area,HPLC,FALSE,Outlier; poor sample acquisition
4475,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,7860.98828,7860.98828,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4476,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,7921.17188,7921.17188,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
